Line_ID,Invoice_ID,Sale_Date,Sale_Time,Year,Month_Number,Month_Name,Day_of_Week,Is_Weekend,Store_ID,Store_Name,City,Sales_Channel,Customer_Type,Customer_ID,Cashier_ID,SKU,Category,Subcategory,Brand,Product_Name,Pack_Size,Quantity,Unit_Price_LKR,Gross_Sales_LKR,Discount_Pct,Discount_Amount_LKR,Net_Sales_LKR,Unit_Cost_LKR,Cost_of_Goods_LKR,Gross_Profit_LKR,Payment_Method,Promotion
LIN-0000409,INV-2025-000127,6/1/2025,14:42:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO007,Grocery Staples,Oil,Fortune,Vegetable Oil,1 L,1,890,890,0,0,890,768.98,768.98,121.02,Debit/Credit Card,None
LIN-0000410,INV-2025-000128,6/1/2025,11:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-02,DAI001,Dairy & Eggs,Milk Powder,Anchor,Full Cream Milk Powder,400 g,1,1205,1205,0,0,1205,1056.65,1056.65,148.35,Debit/Credit Card,None
LIN-0000411,INV-2025-000128,6/1/2025,11:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-02,SNK004,Snacks & Confectionery,Biscuits,Maliban,Lemon Puff,200 g,1,290,290,0,0,290,209.04,209.04,80.96,Debit/Credit Card,None
LIN-0000412,INV-2025-000128,6/1/2025,11:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-02,PER004,Personal Care,Toothpaste,Signal,Strong Teeth Toothpaste,120 g,1,395,395,0,0,395,287.47,287.47,107.53,Debit/Credit Card,None
LIN-0000413,INV-2025-000128,6/1/2025,11:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-02,PER001,Personal Care,Soap,Lifebuoy,Total Soap,100 g,1,185,185,0,0,185,131.12,131.12,53.88,Debit/Credit Card,None
LIN-0000414,INV-2025-000129,6/1/2025,18:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-2078,ONLINE,GRO017,Grocery Staples,Breakfast,Samaposha,Cereal Mix,200 g,1,315,315,0.05,15.75,299.25,233.52,233.52,65.73,Cash,Loyalty Discount
LIN-0000415,INV-2025-000129,6/1/2025,18:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-2078,ONLINE,GRO011,Grocery Staples,Pasta,Prima,Macaroni,400 g,1,425,425,0,0,425,329.98,329.98,95.02,Cash,None
LIN-0000416,INV-2025-000129,6/1/2025,18:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-2078,ONLINE,GRO014,Grocery Staples,Sauces,Edinborough,Chilli Sauce,350 g,1,455,455,0,0,455,347.41,347.41,107.59,Cash,None
LIN-0000417,INV-2025-000129,6/1/2025,18:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-2078,ONLINE,RIC001,Rice & Grains,Rice,Araliya,Nadu Rice,5 kg,1,1430,1430,0,0,1430,1253.46,1253.46,176.54,Cash,None
LIN-0000418,INV-2025-000129,6/1/2025,18:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-2078,ONLINE,BEV004,Beverages,Soft Drinks,Coca-Cola,Original Taste,1.5 L,1,425,425,0,0,425,316.15,316.15,108.85,Cash,None
LIN-0000419,INV-2025-000130,6/1/2025,21:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-1387,ONLINE,PER004,Personal Care,Toothpaste,Signal,Strong Teeth Toothpaste,120 g,1,395,395,0,0,395,284.57,284.57,110.43,Cash,None
LIN-0000420,INV-2025-000130,6/1/2025,21:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-1387,ONLINE,PRO004,Fresh Produce,Vegetables,Local Produce,Carrots,500 g,1,290,290,0,0,290,224.8,224.8,65.2,Cash,None
LIN-0000421,INV-2025-000130,6/1/2025,21:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-1387,ONLINE,SNK006,Snacks & Confectionery,Chocolate,Kandos,Milk Chocolate,100 g,1,385,385,0,0,385,259.24,259.24,125.76,Cash,None
LIN-0000422,INV-2025-000130,6/1/2025,21:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-1387,ONLINE,PRO003,Fresh Produce,Vegetables,Local Produce,Tomatoes,1 kg,1,435,435,0,0,435,334.86,334.86,100.14,Cash,None
LIN-0000423,INV-2025-000130,6/1/2025,21:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-1387,ONLINE,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,1,580,580,0,0,580,468.21,468.21,111.79,Cash,None
LIN-0000424,INV-2025-000131,6/1/2025,7:34:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PRO003,Fresh Produce,Vegetables,Local Produce,Tomatoes,1 kg,1,440,440,0,0,440,339.45,339.45,100.55,Debit/Credit Card,None
LIN-0000425,INV-2025-000131,6/1/2025,7:34:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,1,290,290,0,0,290,252.09,252.09,37.91,Debit/Credit Card,None
LIN-0000426,INV-2025-000131,6/1/2025,7:34:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,RIC002,Rice & Grains,Rice,Araliya,Samba Rice,5 kg,1,1715,1715,0,0,1715,1493.29,1493.29,221.71,Debit/Credit Card,None
LIN-0000427,INV-2025-000131,6/1/2025,7:34:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,1,585,585,0,0,585,466.98,466.98,118.02,Debit/Credit Card,None
LIN-0000428,INV-2025-000132,6/1/2025,13:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1826,CSH-03,BEV001,Beverages,Tea,Dilmah,Premium Ceylon Tea,100 bags,1,965,965,0,0,965,768.68,768.68,196.32,LankaQR,None
LIN-0000429,INV-2025-000132,6/1/2025,13:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1826,CSH-03,PRO002,Fresh Produce,Vegetables,Local Produce,Potatoes,1 kg,1,370,370,0,0,370,300.71,300.71,69.29,LankaQR,None
LIN-0000430,INV-2025-000132,6/1/2025,13:57:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1826,CSH-03,SNK007,Snacks & Confectionery,Chips,Rancrisp,Cassava Chips,100 g,1,260,260,0,0,260,171.49,171.49,88.51,LankaQR,None
LIN-0000431,INV-2025-000133,6/1/2025,19:14:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,HOU004,Household,Cleaning,Dettol,Floor Cleaner,1 L,2,965,1930,0,0,1930,741.79,1483.58,446.42,Debit/Credit Card,None
LIN-0000432,INV-2025-000133,6/1/2025,19:14:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,CHI003,Chilled & Frozen,Processed Meat,Keells Krest,Chicken Sausages,500 g,1,965,965,0,0,965,767.82,767.82,197.18,Debit/Credit Card,None
LIN-0000433,INV-2025-000133,6/1/2025,19:14:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,DAI006,Dairy & Eggs,Yoghurt,Kotmale,Vanilla Yoghurt,80 g,1,100,100,0,0,100,68.57,68.57,31.43,Debit/Credit Card,None
LIN-0000434,INV-2025-000133,6/1/2025,19:14:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,PER004,Personal Care,Toothpaste,Signal,Strong Teeth Toothpaste,120 g,1,395,395,0,0,395,287.21,287.21,107.79,Debit/Credit Card,None
LIN-0000435,INV-2025-000134,6/1/2025,19:00:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BAK002,Bakery,Bread,Local Bakery,Roast Bread,400 g,2,190,380,0,0,380,126.57,253.14,126.86,Debit/Credit Card,None
LIN-0000436,INV-2025-000134,6/1/2025,19:00:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,RIC001,Rice & Grains,Rice,Araliya,Nadu Rice,5 kg,1,1405,1405,0,0,1405,1244.93,1244.93,160.07,Debit/Credit Card,None
LIN-0000437,INV-2025-000134,6/1/2025,19:00:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,SNK002,Snacks & Confectionery,Biscuits,Maliban,Cream Crackers,500 g,1,625,625,0,0,625,469.62,469.62,155.38,Debit/Credit Card,None
LIN-0000438,INV-2025-000134,6/1/2025,19:00:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO009,Grocery Staples,Noodles,Prima KottuMee,Hot & Spicy Noodles,80 g,1,130,130,0,0,130,93.45,93.45,36.55,Debit/Credit Card,None
LIN-0000439,INV-2025-000134,6/1/2025,19:00:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,2,150,300,0,0,300,91.49,182.98,117.02,Debit/Credit Card,None
LIN-0000440,INV-2025-000134,6/1/2025,19:00:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,HOU001,Household,Laundry,Sunlight,Laundry Soap,120 g,1,155,155,0,0,155,109.44,109.44,45.56,Debit/Credit Card,None
LIN-0000441,INV-2025-000135,6/1/2025,11:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,BEV004,Beverages,Soft Drinks,Coca-Cola,Original Taste,1.5 L,1,415,415,0,0,415,314.63,314.63,100.37,Cash,None
LIN-0000442,INV-2025-000135,6/1/2025,11:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO007,Grocery Staples,Oil,Fortune,Vegetable Oil,1 L,1,900,900,0,0,900,785.06,785.06,114.94,Cash,None
LIN-0000443,INV-2025-000135,6/1/2025,11:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,HOU007,Household,Paper Goods,Softlogic,Kitchen Towels,2 rolls,2,510,1020,0,0,1020,371.28,742.56,277.44,Cash,None
LIN-0000444,INV-2025-000135,6/1/2025,11:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,2,585,1170,0,0,1170,469.15,938.3,231.7,Cash,None
LIN-0000445,INV-2025-000135,6/1/2025,11:50:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,3,295,885,0,0,885,250.54,751.62,133.38,Cash,None
LIN-0000446,INV-2025-000136,6/1/2025,15:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,1,120,120,0,0,120,86.15,86.15,33.85,Debit/Credit Card,None
LIN-0000447,INV-2025-000136,6/1/2025,15:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,DAI007,Dairy & Eggs,Butter,Anchor,Salted Butter,227 g,1,1070,1070,0,0,1070,887.63,887.63,182.37,Debit/Credit Card,None
LIN-0000448,INV-2025-000136,6/1/2025,15:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,SNK007,Snacks & Confectionery,Chips,Rancrisp,Cassava Chips,100 g,1,260,260,0,0,260,170.25,170.25,89.75,Debit/Credit Card,None
LIN-0000449,INV-2025-000136,6/1/2025,15:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,CHI004,Chilled & Frozen,Ice Cream,Cargills Magic,Vanilla Ice Cream,1 L,1,960,960,0,0,960,723.07,723.07,236.93,Debit/Credit Card,None
LIN-0000450,INV-2025-000136,6/1/2025,15:03:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,RIC004,Rice & Grains,Rice,Rathna,Red Raw Rice,1 kg,1,340,340,0,0,340,296.46,296.46,43.54,Debit/Credit Card,None
LIN-0000451,INV-2025-000137,6/1/2025,9:30:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,SNK003,Snacks & Confectionery,Biscuits,Munchee,Chocolate Puff,200 g,1,275,275,0,0,275,200.69,200.69,74.31,Debit/Credit Card,None
LIN-0000452,INV-2025-000137,6/1/2025,9:30:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO001,Grocery Staples,Flour,Prima,Wheat Flour,1 kg,1,285,285,0,0,285,241.51,241.51,43.49,Debit/Credit Card,None
LIN-0000453,INV-2025-000137,6/1/2025,9:30:00,2025,1,January,Monday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,150,150,0,0,150,90.32,90.32,59.68,Debit/Credit Card,None
LIN-0000454,INV-2025-000138,7/1/2025,10:58:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,SNK005,Snacks & Confectionery,Chocolate,Ritzbury,Revello Chocolate,100 g,1,355,355,0,0,355,239.64,239.64,115.36,Cash,None
LIN-0000455,INV-2025-000138,7/1/2025,10:58:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,RIC004,Rice & Grains,Rice,Rathna,Red Raw Rice,1 kg,1,335,335,0,0,335,291.43,291.43,43.57,Cash,None
LIN-0000456,INV-2025-000139,7/1/2025,9:30:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0709,CSH-03,PRO002,Fresh Produce,Vegetables,Local Produce,Potatoes,1 kg,1,370,370,0,0,370,297.96,297.96,72.04,Cash,None
LIN-0000457,INV-2025-000139,7/1/2025,9:30:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0709,CSH-03,PRO004,Fresh Produce,Vegetables,Local Produce,Carrots,500 g,1,300,300,0,0,300,227.7,227.7,72.3,Cash,None
LIN-0000458,INV-2025-000139,7/1/2025,9:30:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0709,CSH-03,GRO004,Grocery Staples,Salt,Raigam,Crystal Salt,1 kg,1,145,145,0,0,145,107.68,107.68,37.32,Cash,None
LIN-0000459,INV-2025-000139,7/1/2025,9:30:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0709,CSH-03,GRO016,Grocery Staples,Spices,Wijaya,Curry Powder,100 g,2,220,440,0,0,440,159.93,319.86,120.14,Cash,None
LIN-0000460,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,1,120,120,0,0,120,86.87,86.87,33.13,Debit/Credit Card,None
LIN-0000461,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,150,150,0,0,150,91.71,91.71,58.29,Debit/Credit Card,None
LIN-0000462,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PRO007,Fresh Produce,Coconut,Local Produce,Fresh Coconut,1 each,1,160,160,0,0,160,127.58,127.58,32.42,Debit/Credit Card,None
LIN-0000463,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,SNK005,Snacks & Confectionery,Chocolate,Ritzbury,Revello Chocolate,100 g,2,355,710,0,0,710,240.24,480.48,229.52,Debit/Credit Card,None
LIN-0000464,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER008,Personal Care,Skin Care,Vaseline,Petroleum Jelly,100 ml,1,535,535,0,0,535,375.12,375.12,159.88,Debit/Credit Card,None
LIN-0000465,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO004,Grocery Staples,Salt,Raigam,Crystal Salt,1 kg,1,145,145,0,0,145,109.23,109.23,35.77,Debit/Credit Card,None
LIN-0000466,INV-2025-000140,7/1/2025,10:11:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI006,Dairy & Eggs,Yoghurt,Kotmale,Vanilla Yoghurt,80 g,1,100,100,0,0,100,68.35,68.35,31.65,Debit/Credit Card,None
LIN-0000467,INV-2025-000141,7/1/2025,7:47:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0412,CSH-04,BEV006,Beverages,Soft Drinks,Elephant House,Cream Soda,1.5 L,1,405,405,0,0,405,303.59,303.59,101.41,Cash,None
LIN-0000468,INV-2025-000142,7/1/2025,17:07:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,BEV004,Beverages,Soft Drinks,Coca-Cola,Original Taste,1.5 L,1,415,415,0,0,415,313.97,313.97,101.03,Debit/Credit Card,None
LIN-0000469,INV-2025-000143,7/1/2025,15:53:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO011,Grocery Staples,Pasta,Prima,Macaroni,400 g,1,425,425,0,0,425,330.28,330.28,94.72,Mobile Wallet,None
LIN-0000470,INV-2025-000143,7/1/2025,15:53:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,1,600,600,0,0,600,479.22,479.22,120.78,Mobile Wallet,None
LIN-0000471,INV-2025-000143,7/1/2025,15:53:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,BEV003,Beverages,Coffee,Nescafe,Classic Coffee,100 g,2,1085,2170,0,0,2170,846.6,1693.2,476.8,Mobile Wallet,None
LIN-0000472,INV-2025-000143,7/1/2025,15:53:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI005,Dairy & Eggs,Yoghurt,Highland,Set Yoghurt,80 g,2,90,180,0,0,180,60.92,121.84,58.16,Mobile Wallet,None
LIN-0000473,INV-2025-000144,7/1/2025,14:43:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,SNK002,Snacks & Confectionery,Biscuits,Maliban,Cream Crackers,500 g,1,615,615,0,0,615,462.71,462.71,152.29,Cash,None
LIN-0000474,INV-2025-000145,7/1/2025,20:18:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2095,CSH-05,PRO007,Fresh Produce,Coconut,Local Produce,Fresh Coconut,1 each,1,160,160,0,0,160,129.87,129.87,30.13,Cash,None
LIN-0000475,INV-2025-000145,7/1/2025,20:18:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2095,CSH-05,DAI007,Dairy & Eggs,Butter,Anchor,Salted Butter,227 g,1,1090,1090,0,0,1090,893.37,893.37,196.63,Cash,None
LIN-0000476,INV-2025-000145,7/1/2025,20:18:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2095,CSH-05,PER002,Personal Care,Soap,Pears,Pure & Gentle Soap,100 g,1,260,260,0,0,260,180.26,180.26,79.74,Cash,None
LIN-0000477,INV-2025-000146,7/1/2025,20:53:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0292,CSH-05,PRO005,Fresh Produce,Fruit,Local Produce,Bananas - Ambul,1 kg,1,365,365,0,0,365,270.85,270.85,94.15,Debit/Credit Card,None
LIN-0000478,INV-2025-000146,7/1/2025,20:53:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0292,CSH-05,BAK001,Bakery,Bread,Prima,Sandwich Bread,450 g,1,210,210,0,0,210,145.93,145.93,64.07,Debit/Credit Card,None
LIN-0000479,INV-2025-000147,7/1/2025,11:13:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2169,CSH-01,GRO009,Grocery Staples,Noodles,Prima KottuMee,Hot & Spicy Noodles,80 g,1,130,130,0,0,130,94.04,94.04,35.96,Cash,None
LIN-0000480,INV-2025-000147,7/1/2025,11:13:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2169,CSH-01,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,2,515,1030,0,0,1030,445.65,891.3,138.7,Cash,None
LIN-0000481,INV-2025-000147,7/1/2025,11:13:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2169,CSH-01,SNK005,Snacks & Confectionery,Chocolate,Ritzbury,Revello Chocolate,100 g,1,360,360,0,0,360,247.38,247.38,112.62,Cash,None
LIN-0000482,INV-2025-000148,7/1/2025,18:46:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,Local Delivery,Walk-in,GUEST,ONLINE,SNK005,Snacks & Confectionery,Chocolate,Ritzbury,Revello Chocolate,100 g,1,360,360,0,0,360,247.47,247.47,112.53,Debit/Credit Card,None
LIN-0000483,INV-2025-000149,7/1/2025,10:17:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1420,CSH-02,BEV005,Beverages,Soft Drinks,Sprite,Lemon-Lime Drink,1.5 L,3,425,1275,0,0,1275,318.28,954.84,320.16,LankaQR,None
LIN-0000484,INV-2025-000149,7/1/2025,10:17:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1420,CSH-02,SNK002,Snacks & Confectionery,Biscuits,Maliban,Cream Crackers,500 g,1,625,625,0.05,31.25,593.75,477.56,477.56,116.19,LankaQR,Loyalty Discount
LIN-0000485,INV-2025-000149,7/1/2025,10:17:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1420,CSH-02,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,2,580,1160,0,0,1160,458.5,917,243,LankaQR,None
LIN-0000486,INV-2025-000150,7/1/2025,18:45:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,CHI001,Chilled & Frozen,Chicken,Bairaha,Whole Chicken,1 kg,2,1335,2670,0,0,2670,1179.59,2359.18,310.82,Mobile Wallet,None
LIN-0000487,INV-2025-000150,7/1/2025,18:45:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,SNK001,Snacks & Confectionery,Biscuits,Munchee,Tikiri Marie,360 g,1,435,435,0,0,435,318.49,318.49,116.51,Mobile Wallet,None
LIN-0000488,INV-2025-000150,7/1/2025,18:45:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI005,Dairy & Eggs,Yoghurt,Highland,Set Yoghurt,80 g,1,90,90,0,0,90,60.74,60.74,29.26,Mobile Wallet,None
LIN-0000489,INV-2025-000151,7/1/2025,12:51:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO003,Grocery Staples,Sugar,Generic,White Sugar,1 kg,1,315,315,0,0,315,274.76,274.76,40.24,Cash,None
LIN-0000490,INV-2025-000151,7/1/2025,12:51:00,2025,1,January,Tuesday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER005,Personal Care,Oral Care,Closeup,Toothpaste Red Hot,120 g,1,415,415,0,0,415,296.58,296.58,118.42,Cash,None
